uid,number,squadron,name,value,weapon,scanner,thruster,steering,chassis,startingHealth,health,damage,kills,diedAt,roundTime,width,height
uEacZJ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,170,52,0,,173,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,143,192,3,,173,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,14,80,0,,173,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-6,70,0,104.95,235,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,13,89,0,,235,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,126,176,1,,235,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,163,100,2,,235,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,114,192,2,,235,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,53,48,1,,235,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-7,150,0,184.84,333,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,60,96,0,,333,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,-6,112,1,247.65,333,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,72,145,3,,333,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,140,144,2,,333,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,-6,96,0,103.72,333,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-5,70,0,178.43,322,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,81,66,0,,322,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,134,256,3,,322,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,149,126,1,,322,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,27,288,1,,322,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,60,80,1,,322,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,6,140,1,,162,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,52,51,0,,162,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,83,112,1,,162,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,135,43,1,,162,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,165,128,2,,162,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,53,96,1,,162,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,2,60,0,,249,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,68,120,1,,249,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,136,224,2,,249,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,94,56,1,,249,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,142,176,1,,249,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,28,96,1,,249,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-1,50,0,64.60,522,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,-7,70,1,172.54,522,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,-7,144,0,220.96,522,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,13,188,3,,522,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,135,160,1,,522,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,-5,128,1,313.50,522,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-7,140,2,151.00,285,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,-4,94,0,109.21,285,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,133,128,0,,285,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,136,129,1,,285,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,168,112,2,,285,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,19,112,1,,285,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-1,40,0,37.39,244,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,-1,60,0,129.99,244,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,188,240,1,,244,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,6,115,2,,244,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,147,192,1,,244,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,36,80,2,,244,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-1,70,0,156.79,359,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,14,123,0,,359,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,39,272,2,,359,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,113,140,1,,359,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,96,208,3,,359,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,-3,0,0,118.77,359,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-1,20,0,44.62,322,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,-3,111,0,253.57,322,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,157,224,2,,322,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,102,159,0,,322,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,200,192,4,,322,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,-5,128,0,242.07,322,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-7,20,0,197.35,383,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,-10,111,0,309.91,383,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,32,256,5,,383,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,21,117,0,,383,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,-5,64,0,68.88,383,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,23,160,1,,383,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-3,90,0,244.93,424,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,44,182,1,,424,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,41,224,3,,424,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,-6,104,0,232.42,424,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,66,224,2,,424,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,-2,64,0,64.60,424,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-3,120,2,248.99,335,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,7,104,0,,335,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,130,240,4,,335,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,95,157,0,,335,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,168,80,0,,335,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,48,32,0,,335,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-15,50,0,154.81,343,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,-3,83,0,197.92,343,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,-14,48,0,142.50,343,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,0,100,1,343.19,343,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,-12,160,1,245.54,343,1024,1024
uEacZJ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,-15,48,0,179.21,343,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-6,130,1,202.78,247,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,-15,62,0,185.65,247,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,176,192,1,,247,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,117,58,0,,247,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,82,208,4,,247,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,46,80,0,,247,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-2,70,1,177.69,308,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,78,77,0,,308,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,52,192,0,,308,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,165,115,2,,308,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,87,160,2,,308,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,4,80,1,,308,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-5,70,0,170.86,230,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,61,52,1,,230,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,78,144,2,,230,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,136,119,2,,230,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,153,176,1,,230,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,27,144,0,,230,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-6,190,1,325.32,362,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,67,75,1,,362,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,91,288,3,,362,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,108,127,0,,362,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,163,112,1,,362,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,-6,96,0,133.14,362,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,25,100,0,,241,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,0,103,0,223.82,241,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,116,176,4,,241,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,175,100,2,,241,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,180,96,0,,241,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,-7,16,0,186.75,241,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,23,130,1,,303,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,107,17,0,,303,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,152,208,3,,303,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,128,131,0,,303,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,125,192,2,,303,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,59,64,0,,303,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-7,60,0,123.48,401,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,92,124,1,,401,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,121,256,0,,401,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,62,133,2,,401,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,154,112,3,,401,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,-7,64,0,204.65,401,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,5,140,3,,227,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,-6,74,0,92.46,227,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,94,176,0,,227,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,144,80,1,,227,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,150,240,2,,227,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,75,0,0,,227,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,0,60,0,145.84,328,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,19,84,2,,328,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,82,224,2,,328,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,31,151,1,,328,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,160,176,1,,328,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,0,32,0,133.48,328,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-5,80,0,153.01,467,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,-6,64,0,136.91,467,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,57,320,1,,467,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,0,125,1,424.21,467,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,132,128,3,,467,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,-1,64,1,162.42,467,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-11,100,0,219.17,312,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,45,131,1,,312,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,131,256,4,,312,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,71,74,0,,312,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,136,176,1,,312,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,-1,96,0,102.53,312,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-5,70,0,100.86,614,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,-4,63,0,121.48,614,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,-1,304,2,395.64,614,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,-8,145,2,241.04,614,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,155,64,1,,614,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,-5,96,1,503.29,614,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-3,150,0,218.58,291,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,25,156,0,,291,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,90,176,4,,291,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,123,102,0,,291,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,32,176,2,,291,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,-10,112,0,101.25,291,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,36,70,1,,232,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,13,94,1,,232,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,133,160,1,,232,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,-2,52,0,180.53,232,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,140,240,3,,232,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,-1,96,0,135.09,232,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,65,130,1,,217,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,-3,47,0,123.57,217,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,74,144,0,,217,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,184,128,2,,217,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,104,160,1,,217,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,-1,48,2,144.70,217,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,18,60,0,,210,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,57,110,1,,210,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,173,112,2,,210,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,110,146,0,,210,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Vastea,0.583,Phase Rifle,SC400,T10,S15,C200,200,73,192,3,,210,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nuhiri,0.544,Phase Rifle,SC300,T15,S12,C100,75,34,160,0,,210,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Iavis v40.72,0.750,Plasma Cannon,SC700,T18,S12,C100,75,-2,110,0,173.81,296,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Ponia,0.728,Arc Gun,SC600,T20,S8,C150,125,-1,102,3,211.48,296,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Jebos v29.60,0.722,Phase Rifle,SC800,T10,S6,C200,200,110,208,3,,296,1024,1024
FnEuMZ,#0019,Squadron Iavis v40.72,Nunus,0.700,Arc Gun,SC700,T15,S10,C200,200,-2,91,0,215.04,296,1024,1024
