uid,squadron,name,value,weapon,scanner,thruster,steering,chassis,startingHealth,health,damage,kills,diedAt,roundTime,width,height
Wn576X,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,71,80,1,,190,720,720
Wn576X,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,61,110,1,,190,720,720
Wn576X,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,82,128,1,,190,720,720
Wn576X,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,113,66,0,,190,720,720
Wn576X,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,71,140,0,,348,720,720
Wn576X,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,69,120,0,,348,720,720
Wn576X,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,69,144,2,,348,720,720
Wn576X,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-2,60,0,108.67,348,720,720
Wn576X,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,-9,144,2,310.06,348,720,720
Wn576X,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,64,114,2,,348,720,720
Wn576X,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,120,100,1,,286,720,720
Wn576X,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,84,50,0,,286,720,720
Wn576X,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,159,176,2,,286,720,720
Wn576X,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,59,150,0,,286,720,720
Wn576X,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,88,160,3,,286,720,720
Wn576X,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,-2,93,0,174.78,286,720,720
Wn576X,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,142,130,1,,275,720,720
Wn576X,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,115,60,1,,275,720,720
Wn576X,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,96,208,3,,275,720,720
Wn576X,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-6,100,0,130.78,275,720,720
Wn576X,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,59,96,1,,275,720,720
Wn576X,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,124,96,0,,275,720,720
Wn576X,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,104,150,0,,288,720,720
Wn576X,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,92,90,1,,288,720,720
Wn576X,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,133,192,3,,288,720,720
Wn576X,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,19,110,0,,288,720,720
Wn576X,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,-3,104,1,142.23,288,720,720
Wn576X,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,144,72,1,,288,720,720
Wn576X,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,45,160,2,,271,720,720
Wn576X,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,37,140,1,,271,720,720
Wn576X,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,139,192,0,,271,720,720
Wn576X,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-6,40,0,99.06,271,720,720
Wn576X,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,33,128,2,,271,720,720
Wn576X,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,140,108,1,,271,720,720
Wn576X,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,102,140,0,,325,720,720
Wn576X,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,120,100,1,,325,720,720
Wn576X,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,5,192,1,,325,720,720
Wn576X,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,38,90,0,,325,720,720
Wn576X,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,32,152,2,,325,720,720
Wn576X,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,152,138,2,,325,720,720
Wn576X,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,85,160,3,,359,720,720
Wn576X,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,-7,120,0,187.69,359,720,720
Wn576X,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,-7,128,0,263.91,359,720,720
Wn576X,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-13,60,0,154.65,359,720,720
Wn576X,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,0,128,1,290.71,359,720,720
Wn576X,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,52,114,2,,359,720,720
Wn576X,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,52,230,1,,373,720,720
Wn576X,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,46,120,2,,373,720,720
Wn576X,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,39,224,2,,373,720,720
Wn576X,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,71,60,0,,373,720,720
Wn576X,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,9,144,0,,373,720,720
Wn576X,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,44,105,1,,373,720,720
Wn576X,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,93,80,0,,331,720,720
Wn576X,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,-1,70,0,198.48,331,720,720
Wn576X,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,21,224,1,,331,720,720
Wn576X,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,25,100,2,,331,720,720
Wn576X,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,19,144,1,,331,720,720
Wn576X,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,169,81,2,,331,720,720
Wn576X,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,42,60,1,,265,720,720
Wn576X,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,108,90,0,,265,720,720
Wn576X,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,84,240,3,,265,720,720
Wn576X,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-14,90,0,123.43,265,720,720
Wn576X,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,-11,96,1,142.16,265,720,720
Wn576X,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,90,81,1,,265,720,720
Wn576X,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,78,200,4,,381,720,720
Wn576X,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,-1,180,1,322.95,381,720,720
Wn576X,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,0,176,0,292.86,381,720,720
Wn576X,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-1,50,0,162.15,381,720,720
Wn576X,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,0,96,0,209.54,381,720,720
Wn576X,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,88,66,1,,381,720,720
Wn576X,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,163,40,0,,228,720,720
Wn576X,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,105,100,1,,228,720,720
Wn576X,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,176,80,1,,228,720,720
Wn576X,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,55,90,0,,228,720,720
Wn576X,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,85,152,2,,228,720,720
Wn576X,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,52,87,2,,228,720,720
Wn576X,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,49,130,0,,240,720,720
Wn576X,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,96,120,1,,240,720,720
Wn576X,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,17,160,2,,240,720,720
Wn576X,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,97,120,0,,240,720,720
Wn576X,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,-12,72,1,150.71,240,720,720
Wn576X,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,137,102,2,,240,720,720
Wn576X,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,18,130,1,,306,720,720
Wn576X,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,42,130,1,,306,720,720
Wn576X,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,23,272,2,,306,720,720
Wn576X,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,56,130,0,,306,720,720
Wn576X,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,40,160,1,,306,720,720
Wn576X,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,127,48,1,,306,720,720
Wn576X,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,-2,140,0,268.19,361,720,720
Wn576X,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,0,120,0,206.14,361,720,720
Wn576X,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,-4,288,0,333.97,361,720,720
Wn576X,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-3,110,1,298.76,361,720,720
Wn576X,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,-1,80,0,223.81,361,720,720
Wn576X,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,0,75,1,361.40,361,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,130,70,0,,263,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,58,120,0,,263,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,97,208,3,,263,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-9,100,1,177.16,263,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,36,152,1,,263,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,89,66,1,,263,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,142,90,0,,219,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,73,160,0,,219,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,109,128,1,,219,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-9,70,1,217.52,219,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,25,112,3,,219,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,24,105,1,,219,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,40,110,0,,231,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,75,100,1,,231,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,92,176,0,,231,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-12,70,0,127.88,231,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,26,160,4,,231,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,184,72,1,,231,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,56,140,2,,338,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,57,180,1,,338,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,26,240,2,,338,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-9,40,0,139.40,338,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,14,152,1,,338,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,59,105,0,,338,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,150,90,0,,285,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,28,120,0,,285,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,18,80,3,,285,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,33,130,2,,285,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,44,88,1,,285,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,169,84,0,,285,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,182,80,1,,224,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,40,130,1,,224,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,91,208,2,,224,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-8,90,0,160.85,224,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,26,176,2,,224,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,136,45,0,,224,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,140,90,1,,302,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,18,120,0,,302,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,143,224,2,,302,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-5,90,1,250.73,302,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,42,96,1,,302,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,135,108,1,,302,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,144,120,0,,236,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,100,130,1,,236,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,70,192,2,,236,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,14,60,2,,236,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,111,144,1,,236,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,72,75,0,,236,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,82,130,2,,289,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,63,160,0,,289,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,109,176,2,,289,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-12,60,0,146.37,289,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,79,120,1,,289,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,84,84,1,,289,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,117,140,1,,321,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,26,220,1,,321,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,28,176,2,,321,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-4,70,0,141.34,321,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,18,128,2,,321,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,-3,48,0,131.55,321,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,-2,60,0,251.01,342,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,-11,110,1,202.49,342,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,7,272,0,,342,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,34,90,1,,342,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,81,184,2,,342,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,107,105,2,,342,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,76,120,1,,349,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,-12,100,0,190.32,349,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,123,208,2,,349,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,0,50,0,165.08,349,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,-6,120,2,236.75,349,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,37,129,1,,349,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,-7,110,0,118.68,407,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,-1,120,1,356.51,407,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,94,256,3,,407,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-3,110,0,188.74,407,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,17,176,2,,407,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,110,129,0,,407,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,85,100,2,,299,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,-1,100,0,169.00,299,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,147,128,1,,299,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,35,90,1,,299,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,29,176,2,,299,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,72,117,0,,299,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,28,130,1,,310,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,4,110,0,,310,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,134,160,2,,310,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,16,120,3,,310,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,-11,56,0,85.69,310,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,52,69,0,,310,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,83,140,2,,397,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,-1,60,0,124.67,397,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,8,256,1,,397,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-1,50,0,161.19,397,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,-3,160,0,356.40,397,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,84,111,3,,397,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,179,80,2,,221,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,93,110,2,,221,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,32,96,0,,221,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,56,110,1,,221,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,105,80,1,,221,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,170,87,0,,221,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,103,120,2,,316,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,44,150,1,,316,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,87,128,1,,316,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,0,70,0,219.28,316,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,58,152,2,,316,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,40,111,0,,316,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,124,130,2,,330,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,-7,70,0,135.66,330,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,122,208,0,,330,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,2,160,3,,330,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,39,176,0,,330,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,20,132,1,,330,720,720
NpRFHF,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,0,200,0,355.16,419,720,720
NpRFHF,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,0,80,0,299.14,419,720,720
NpRFHF,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,0,128,0,143.08,419,720,720
NpRFHF,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,-4,100,1,248.64,419,720,720
NpRFHF,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,0,104,0,288.89,419,720,720
NpRFHF,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,-7,183,1,418.57,419,720,720
g5eIMb,Squadron Wonus,Wonus,0.805,Plasma Cannon,SC400,T20,S12,C200,200,144,80,1,,246,720,720
g5eIMb,Squadron Wonus,Hehines,0.739,Plasma Cannon,SC400,T18,S12,C175,150,-10,130,0,187.99,246,720,720
g5eIMb,Squadron Wonus,Beclite Mk XC,0.733,Phase Rifle,SC500,T15,S8,C200,200,96,224,2,,246,720,720
g5eIMb,Squadron Wonus,Moria,0.700,Plasma Cannon,SC400,T18,S15,C125,100,36,100,1,,246,720,720
g5eIMb,Squadron Wonus,Zogawa,0.694,Fusion Cannon,SC700,T20,S8,C150,125,20,88,1,,246,720,720
g5eIMb,Squadron Wonus,Cagantu,0.678,Pulse Rifle,SC800,T10,S15,C200,200,168,84,1,,246,720,720
